StuduentID;ModuleCode;AcYear;Mark;Grade;Age;Gender;Status;CourseCode;Course Name;Level of Study;;;Row Labels;Count of Attendance(Status);Percentage
00001938;GAV1005-N;2018/9;0;WD;19;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001941;GAV1033-N;2018/9;68;B;21;F;P;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001943;GAV1001-N;2018/9;46;D;20;M;ABS;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001943;GAV1002-N;2018/9;58;C;20;M;ABS;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001945;CAM1016-N;2018/9;67;B;22;M;P;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001949;CAM1016-N;2018/9;68;B;62;F;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001958;GAV1002-N;2018/9;81;A;18;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001958;GAV1004-N;2018/9;70;A;18;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001960;CAM1016-N;2018/9;66;B;18;F;P;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001963;CAM1016-N;2018/9;66;B;19;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00002130;GAV4003-N;2018/9;64;B;19;F;P;GMA;MA Games Design;MA;;;;;
00002131;GAV2017-N;2018/9;61;B;19;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00002131;GAV2029-N;2018/9;63;B;19;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00002132;GAV4018-N;2018/9;72;A;62;M;ABS;CMA;MA Concept Art;MA;;;;;
00002132;GAV4028-N;2018/9;57;C;62;M;ABS;CMA;MA Concept Art;MA;;;;;
00001689;CIS1018-N;2018/9;33;F;22;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001690;CIS1018-N;2018/9;53;C;19;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001692;CIS1018-N;2018/9;27;F;20;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001693;CIS1018-N;2018/9;71;A;21;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001726;CIS1018-N;2018/9;45;D;20;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001726;EDU1074-N;2018/9;60;B;20;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001727;GAV1003-N;2018/9;65;B;28;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001727;GAV1009-N;2018/9;0;F;28;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001728;GAV1003-N;2018/9;73;A;19;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001728;GAV1009-N;2018/9;81;A;19;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001729;CAM1008-N;2018/9;47;D;19;M;P;SPJBA;BA (Hons) Sport Journalism;BA;;;;;
00001730;GAV1003-N;2018/9;70;A;62;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001731;GAV1003-N;2018/9;71;A;32;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001732;GAV1003-N;2018/9;62;B;52;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001732;GAV1009-N;2018/9;51;C;52;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001733;GAV1003-N;2018/9;67;B;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001734;CIS1007-N;2018/9;0;WD;19;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001734;CIS1018-N;2018/9;0;WD;19;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001735;GAV1003-N;2018/9;63;B;47;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001735;GAV1009-N;2018/9;50;C;47;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001737;GAV1009-N;2018/9;60;B;20;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001737;GAV1013-N;2018/9;62;B;20;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001738;CIS1007-N;2018/9;80;A;19;F;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001738;CIS1018-N;2018/9;65;B;19;F;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001740;CAM1008-N;2018/9;62;B;19;M;P;JOUSNG;BA (Hons) Journalism;BA;;;;;
00001740;CAM1012-N;2018/9;68;B;19;M;P;JOUSNG;BA (Hons) Journalism;BA;;;;;
00001741;CAM1009-N;2018/9;68;B;18;M;P;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001742;GAV1003-N;2018/9;0;WD;18;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001742;GAV1009-N;2018/9;0;WD;18;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001743;GAV0004-N;2018/9;40;D;20;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001743;GAV0005-N;2018/9;0;F;20;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001744;GAV0004-N;2018/9;60;B;22;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001744;GAV0005-N;2018/9;66;B;22;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001745;GAV1003-N;2018/9;70;A;19;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001745;GAV1009-N;2018/9;23;F;19;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001746;GAV1009-N;2018/9;41;D;20;M;ABS;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001746;GAV1013-N;2018/9;19;F;20;M;ABS;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001747;CAM1009-N;2018/9;74;A;21;M;P;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001748;GAV1003-N;2018/9;70;A;18;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001748;GAV1009-N;2018/9;54;C;18;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001749;GAV1007-N;2018/9;16;DA;22;M;P;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001749;GAV1009-N;2018/9;55;C;22;M;P;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001750;GAV1003-N;2018/9;66;B;21;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001751;GAV1003-N;2018/9;66;B;34;F;P;CGNBA;BA (Hons) Comics and Graphic Novels;BA;;;;;
00001751;GAV1009-N;2018/9;47;D;34;F;P;CGNBA;BA (Hons) Comics and Graphic Novels;BA;;;;;
00001752;GAV1003-N;2018/9;61;B;19;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001752;GAV1009-N;2018/9;17;F;19;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001753;CAM1031-N;2018/9;84;A;26;F;P;CGNBA;BA (Hons) Comics and Graphic Novels;BA;;;;;
00001861;CAM1008-N;2018/9;50;C;22;M;P;SPJBA;BA (Hons) Sport Journalism;BA;;;;;
00001862;GAV1003-N;2018/9;65;B;22;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001862;GAV1009-N;2018/9;55;C;22;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001663;GAV1015-N;2018/9;72;A;18;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001666;GAV1015-N;2018/9;58;C;64;M;P;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001668;CIS1010-N;2018/9;67;B;20;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001672;CIS1005-N;2018/9;62;B;50;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001672;CIS1019-N;2018/9;65;B;50;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001696;GAV1015-N;2018/9;51;C;27;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001701;GAV1015-N;2018/9;71;A;18;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001704;CIS1010-N;2018/9;57;C;68;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001706;CIS1010-N;2018/9;62;B;20;M;PWR;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001707;CAM1030-N;2018/9;72;A;20;F;ABS;CGNBA;BA (Hons) Comics and Graphic Novels;BA;;;;;
00001707;GAV1015-N;2018/9;52;C;20;F;ABS;CGNBA;BA (Hons) Comics and Graphic Novels;BA;;;;;
00001708;CIS1005-N;2018/9;53;C;21;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001708;CIS1019-N;2018/9;73;A;21;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001710;CIS1010-N;2018/9;60;B;20;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001714;GAV1015-N;2018/9;71;A;45;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001715;GAV1006-N;2018/9;74;A;59;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001715;GAV1015-N;2018/9;50;C;59;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001718;GAV1015-N;2018/9;52;C;22;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001723;GAV1006-N;2018/9;0;WD;22;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001723;GAV1015-N;2018/9;0;WD;22;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001724;CIS1010-N;2018/9;95;A;36;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001725;CIS1010-N;2018/9;84;A;21;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001754;GAV1015-N;2018/9;77;A;19;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001755;GAV1012-N;2018/9;67;B;20;F;P;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001756;GAV1006-N;2018/9;80;A;58;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001756;GAV1015-N;2018/9;57;C;58;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001757;GAV1006-N;2018/9;88;A;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001757;GAV1015-N;2018/9;50;C;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001687;GAV0003-N;2018/9;54;C;19;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001729;CAM1027-N;2018/9;67;B;19;M;P;SPJBA;BA (Hons) Sport Journalism;BA;;;;;
00001736;HIS1040-N;2018/9;57;C;42;M;ABS;FASNG;BA (Hons) Fine Art;BA;;;;;
00001739;DES1217-N;2018/9;58;C;22;M;P;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001739;DES1225-N;2018/9;62;B;22;M;P;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001743;GAV0003-N;2018/9;78;A;20;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001744;GAV0003-N;2018/9;68;B;22;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001861;CAM1027-N;2018/9;70;A;22;M;P;SPJBA;BA (Hons) Sport Journalism;BA;;;;;
00001865;GAV0003-N;2018/9;73;A;18;F;ABS;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001890;CAM1027-N;2018/9;65;B;20;F;P;SPJBA;BA (Hons) Sport Journalism;BA;;;;;
00001798;GAV1003-N;2018/9;60;B;21;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001799;GAV1003-N;2018/9;81;A;22;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001800;GAV0004-N;2018/9;80;A;22;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001800;GAV0005-N;2018/9;60;B;22;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001801;GAV1003-N;2018/9;60;B;21;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001802;GAV1003-N;2018/9;60;B;62;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001803;GAV1003-N;2018/9;61;B;25;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001803;GAV1009-N;2018/9;51;C;25;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001804;GAV1007-N;2018/9;42;D;63;F;P;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001804;GAV1009-N;2018/9;51;C;63;F;P;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001805;CAM1009-N;2018/9;62;B;49;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001806;GAV1009-N;2018/9;53;C;41;M;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001806;GAV1013-N;2018/9;24;F;41;M;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001807;GAV1007-N;2018/9;31;F;18;M;P;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001807;GAV1009-N;2018/9;47;D;18;M;P;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001808;GAV0004-N;2018/9;0;F;18;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001808;GAV0005-N;2018/9;0;F;18;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001809;GAV1003-N;2018/9;52;C;25;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001809;GAV1009-N;2018/9;70;A;25;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001810;GAV1003-N;2018/9;60;B;18;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001812;GAV1009-N;2018/9;60;B;56;M;P;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001812;GAV1013-N;2018/9;50;C;56;M;P;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001813;GAV1003-N;2018/9;72;A;51;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001813;GAV1009-N;2018/9;43;D;51;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001814;GAV1003-N;2018/9;63;B;19;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001817;CIS1018-N;2018/9;31;F;21;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001818;CAM1008-N;2018/9;30;F;60;F;ABS;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00001818;CAM1009-N;2018/9;80;A;60;F;ABS;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00001819;GAV0001-N;2018/9;0;F;21;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001819;GAV0002-N;2018/9;75;A;21;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001820;GAV1003-N;2018/9;81;A;65;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001821;GAV1003-N;2018/9;60;B;19;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001821;GAV1009-N;2018/9;60;B;19;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001822;CAM1008-N;2018/9;53;C;61;F;ABS;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00001822;CAM1009-N;2018/9;55;C;61;F;ABS;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00001823;GAV1009-N;2018/9;50;C;20;M;ABS;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001823;GAV1013-N;2018/9;70;A;20;M;ABS;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001824;GAV1003-N;2018/9;66;B;21;M;ABS;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001825;GAV1003-N;2018/9;81;A;18;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001826;CIS1007-N;2018/9;65;B;18;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001826;CIS1018-N;2018/9;42;D;18;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001827;GAV1003-N;2018/9;74;A;19;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001827;GAV1009-N;2018/9;70;A;19;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001828;GAV1003-N;2018/9;58;C;54;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001828;GAV1009-N;2018/9;57;C;54;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001829;EDU1049-N;2018/9;47;D;20;F;PDG;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001830;GAV1003-N;2018/9;74;A;20;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001830;GAV1009-N;2018/9;68;B;20;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001831;GAV1003-N;2018/9;25;F;62;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001832;GAV0004-N;2018/9;70;A;52;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001832;GAV0005-N;2018/9;56;C;52;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001833;GAV1003-N;2018/9;73;A;61;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001834;GAV0004-N;2018/9;75;A;18;M;ABS;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001834;GAV0005-N;2018/9;57;C;18;M;ABS;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001836;CIS1007-N;2018/9;55;C;18;F;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001836;CIS1018-N;2018/9;60;B;18;F;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001872;GAV1001-N;2018/9;78;A;41;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001872;GAV1002-N;2018/9;78;A;41;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001872;GAV1004-N;2018/9;72;A;41;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001878;GAV1004-N;2018/9;64;B;21;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001878;GAV1030-N;2018/9;51;C;21;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001880;CIS1013-N;2018/9;41;D;22;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001881;GAV1001-N;2018/9;60;B;51;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001881;GAV1002-N;2018/9;80;A;51;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001881;GAV1004-N;2018/9;68;B;51;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001882;CIS1013-N;2018/9;46;D;38;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001883;GAV1001-N;2018/9;61;B;62;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001883;GAV1002-N;2018/9;61;B;62;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001884;CIS1013-N;2018/9;40;D;21;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001885;GAV1004-N;2018/9;72;A;48;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001885;GAV1030-N;2018/9;81;A;48;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001887;CIS1013-N;2018/9;36;F;19;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001888;CIS1013-N;2018/9;45;D;19;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001890;CAM1011-N;2018/9;66;B;20;F;P;SPJBA;BA (Hons) Sport Journalism;BA;;;;;
00001892;GAV1002-N;2018/9;61;B;18;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001892;GAV1004-N;2018/9;63;B;18;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001893;GAV1033-N;2018/9;62;B;20;M;P;TDABA;BA (Hons) 2D Animation;BA;;;;;
00002047;CIS1013-N;2018/9;30;F;22;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00002048;GAV1002-N;2018/9;82;A;65;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00002048;GAV1004-N;2018/9;65;B;65;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00002051;GAV1002-N;2018/9;48;D;19;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00002051;GAV1004-N;2018/9;35;F;19;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00002052;GAV1001-N;2018/9;71;A;19;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00002052;GAV1002-N;2018/9;70;A;19;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00002054;GAV1004-N;2018/9;46;D;19;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00002054;GAV1030-N;2018/9;64;B;19;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00002055;GAV1004-N;2018/9;0;WS;21;F;ABS;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00002055;GAV1005-N;2018/9;0;WS;21;F;ABS;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00002058;CIS1013-N;2018/9;34;F;22;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00002059;CAM1000-N;2018/9;78;A;21;M;P;MUTBS;BSc (Hons) Music Technology;BS;;;;;
00002060;GAV1002-N;2018/9;72;A;19;F;P;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00002060;GAV1004-N;2018/9;53;C;19;F;P;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00002061;GAV1002-N;2018/9;12;F;22;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00002061;GAV1004-N;2018/9;66;B;22;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00002063;CAM1016-N;2018/9;70;A;19;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001894;GAV1003-N;2018/9;0;F;19;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001895;GAV1003-N;2018/9;61;B;20;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001895;GAV1009-N;2018/9;0;F;20;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001896;GAV1003-N;2018/9;70;A;19;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001897;GAV1003-N;2018/9;70;A;21;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001898;GAV1003-N;2018/9;0;WD;22;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001899;CIS0003-N;2018/9;64;B;22;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001899;CIS0005-N;2018/9;83;A;22;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001900;GAV1003-N;2018/9;70;A;21;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001900;GAV1009-N;2018/9;71;A;21;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001901;GAV1003-N;2018/9;70;A;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001902;GAV1003-N;2018/9;67;B;67;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001903;GAV1009-N;2018/9;63;B;68;M;P;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001903;GAV1013-N;2018/9;57;C;68;M;P;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001904;GAV0001-N;2018/9;0;F;19;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001904;GAV0002-N;2018/9;0;F;19;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001906;GAV0004-N;2018/9;68;B;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001906;GAV0005-N;2018/9;73;A;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001907;CAM1008-N;2018/9;65;B;67;F;P;JOUSNG;BA (Hons) Journalism;BA;;;;;
00001907;CAM1012-N;2018/9;60;B;67;F;P;JOUSNG;BA (Hons) Journalism;BA;;;;;
00001908;CIS1018-N;2018/9;43;D;20;M;AA;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001910;CIS1018-N;2018/9;71;A;22;F;P;CSCPRD;MComp (Hons) Computer Science;MC;;;;;
00001913;CIS1018-N;2018/9;59;C;21;M;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00001914;CIS1018-N;2018/9;68;B;20;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001915;GAV1009-N;2018/9;70;A;48;M;P;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001915;GAV1013-N;2018/9;77;A;48;M;P;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001916;CIS1018-N;2018/9;45;D;21;F;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001919;GAV1003-N;2018/9;70;A;18;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001920;GAV1003-N;2018/9;63;B;22;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001921;CIS1018-N;2018/9;56;C;69;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001922;GAV1003-N;2018/9;77;A;41;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001923;CIS0003-N;2018/9;44;D;20;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001923;CIS0005-N;2018/9;82;A;20;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001924;CIS0003-N;2018/9;37;F;20;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001924;CIS0005-N;2018/9;40;D;20;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001925;CIS1018-N;2018/9;68;B;21;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001926;MED3030-N;2018/9;66;B;18;M;ABS;JOUSNG;BA (Hons) Journalism;BA;;;;;
00001928;CIS0003-N;2018/9;68;B;22;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001928;CIS0005-N;2018/9;68;B;22;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001930;GAV0001-N;2018/9;52;C;18;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001930;GAV0002-N;2018/9;26;F;18;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001931;GAV1009-N;2018/9;0;DA;22;F;ABS;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001931;GAV1013-N;2018/9;0;DA;22;F;ABS;TDABA;BA (Hons) 2D Animation;BA;;;;;
00001932;GAV1003-N;2018/9;72;A;20;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001932;GAV1009-N;2018/9;65;B;20;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001933;CIS1018-N;2018/9;81;A;22;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001934;MED3030-N;2018/9;55;C;29;M;P;JOUSNG;BA (Hons) Journalism;BA;;;;;
